"Fall 2025"
"Generated 4/7/2026, 4:16:25 PM"
,"CLSS ID","CRN","Term","Term Code","Department Code","Subject Code","Catalog Number","Course","Section #","Course Title","Long Title","Schedule Type","Title","Meeting Pattern","Meetings","Instructor","Room","Status","Part of Term","Custom Start Date","Custom End Date","Session","Campus","Print/Web","Special Approval","Credit Hrs","Attributes","Course Attributes","Enrollment","Maximum Enrollment","Prior Enrollment","Wait Cap","Wait Total","Attend Mthd","Cross-listings","Cross-list Enrollment","Cross-list Maximum","Cross-list Wait Cap","Cross-list Wait Total","Cross-list Attend Meth","Link To","Comments","Section Notes#1","Section Notes#2","Restrictions
Student Attribute 
Include/Exclude","Restrictions
Student Attribute","Restrictions
Cohort 
Include/Exclude","Restrictions
Cohort"
,"1869","73863","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73863 (DE5)","Introduction to Statistics","","Lecture","","TR 5:10pm-7:25pm","TR 5:10pm-7:25pm [Lecture (Class)]","Staff [Primary, 100%]","General Assignment Room","Cancelled","Full Term (8/15/25 to 12/19/25)","","","Day","Mission","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","0","40","0","0","0","W","","","","","","","","","","This section of STAT C1000 meets in person at the MISSION campus. Students can <a href=""mailto:hlee@ccsf.edusubject=Question%20about%20STAT%20C1000%20CRN%2073863"">send Email</a>  to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1870","73864","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73864 (S01)","Introduction to Statistics","","Lecture","","MW 9:10am-11:25am","MW 9:10am-11:25am [Lecture (Class)]","Maoujoudi, Abdelhak (@00286331) [Primary, 100%]","HC 201","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","23","35","0","0","0","W","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73864 and 73871) MUST be added together
This class will be held in person at the Ocean campus. Students can <a href=""mailto:amaoujoudi@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073864"">send email</a> to the instructor if they have questions before the semester begins.  ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1871","73865","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73865 (S02)","Introduction to Statistics","","Lecture","","MW 11:10am-1:25pm","M 11:10am-1:25pm [Lecture (Class)]; W 11:10am-1:25pm [Lecture (Class)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","HBB 255; HC 213","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","21","35","0","0","0","W","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73865 and 73872) MUST be added together. This class will be held in person at the Ocean campus. Students <a href=""mailto:vvysotsk@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073865=5"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1872","73866","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73866 (S03)","Introduction to Statistics","","Lecture","","MW 1:10pm-3:25pm","MW 1:10pm-3:25pm [Lecture (Class)]","Hellerstein, Nathaniel (W00000124) [Primary, 100%]","JDVL 810","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","33","35","0","0","0","W","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73866 and 73873) MUST be added together. This class will be held in person at the Ocean campus. Students can <a href=""mailto:nhellerstein@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073866"">send email</a>  to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1874","73868","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73868 (S31)","Introduction to Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Fredericks, James (@00080129) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","40","40","0","0","0","WI","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73868 and 73875) MUST be added together.
This class has no scheduled meetings and requires the use of Canvas. All coursework is completed on Canvas using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For course details, students must check the <a
href=""https://sites.google.com/view/jamesfredericks"">instructor's website</a>.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1875","73869","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73869 (S32)","Introduction to Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","26","40","0","0","0","WI","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs XXXXX and XXXXX) MUST be added together. This class requires use of Canvas with no required in-person meetings. Students will complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For student support and other services, students can check <a href=""https://ccsf.instructure.com/courses/39802/pages/welcome"">Welcome to CityOnline</a>. For course details, students must check the <a href=""https://ccsf.instructure.com/courses/55262"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1873","73867","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73867 (S51)","Introduction to Statistics","","Lecture","","TR 4:40pm-6:55pm","TR 4:40pm-6:55pm [Lecture (Class)]","Rebouh, Mousa (W00228633) [Primary, 100%]","HC 206","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","20","35","0","0","0","W","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73867 and 73874) MUST be added together. Students can <a href=""""mailto:mrebouh@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073867"""">send email</a> to the instructor if they have questions before the semester begins. 
","Exclude (E)","High School Exemption (CHSS) ","",""
,"1876","73870","Fall 2025","202570","MATH","STAT"," 80","STAT 80","73870 (S61)","Introduction to Statistics","","Online Hybrid","","T 11:10am-1:25pm","T 11:10am-1:25pm [Lecture (Class)]; Does Not Meet [Online Learning (To Be Arranged)]","Mohammadzadeh, Sonny (@00256571) [Primary, 100%]","ART 315 - General Classroom; No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","5","CalGETC 2: Math & Quant Reason; InsMa: No-Cost OER; CCSF 2: Mathematics","CalGETC 2: Math & Quant Reason; CCSF 2: Mathematics","37","40","0","0","0","WI","","","","","","","","","","IMPORTANT: This section of STAT C1000 is linked to STAT 80S, a support course that offers additional support and an assigned tutor. Both sections (CRNs 73870 and 73877)  MUST be added together. This class requires in-person meetings and the use of Canvas. In-person meetings will take place on Tuesdays from 11:10am - 1:25pm on the Ocean Campus. Students will also complete coursework in Canvas, which must be accessed using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. Students can <a href=""mailto:smohammadzadeh@ccsf.edu?subject=Question%20about%20STAT%20C1000%20CRN%2073870"">send email</a> to the instructor if they have questions before the semester begins. ","Exclude (E)","High School Exemption (CHSS) ","",""
"STAT 80S - Support for Statistics"
,"1877","73871","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73871 (S01)","Support for Statistics","","Lecture","","MW 11:40am-12:30pm","MW 11:40am-12:30pm [Lecture (Class)]","Maoujoudi, Abdelhak (@00286331) [Primary, 100%]","HC 201","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","23","35","0","0","0","W","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S01. Both sections (CRNs 73864 and 73871) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1878","73872","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73872 (S02)","Support for Statistics","","Lecture","","MW 1:40pm-2:30pm","M 1:40pm-2:30pm [Lecture (Class)]; W 1:40pm-2:30pm [Lecture (Class)]","Vysotskiy, Vitaliy (W00641290) [Primary, 100%]","HBB 255; HC 213","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","21","35","0","0","0","W","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S02. Both sections (CRNs 73865 and 73872) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1879","73873","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73873 (S03)","Support for Statistics","","Lecture","","MW 3:40pm-4:30pm","MW 3:40pm-4:30pm [Lecture (Class)]","Hellerstein, Nathaniel (W00000124) [Primary, 100%]","JDVL 810","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","34","35","0","0","0","W","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S03. Both sections (CRNs 73866 and 73873) MUST be added together. Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1881","73875","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73875 (S31)","Support for Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Fredericks, James (@00080129) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","2","InsMa: No Course Materials","","40","40","0","0","0","WI","","","","","","","","","","""This is the co-requisite support class for STAT C1000 section S31. Both sections (CRNs 73868 and 73875) MUST be added together. Course policies are the same for both courses. This class has no scheduled meetings and requires the use of Canvas. All coursework is completed on Canvas using an internet enabled device. This class is part of <a href=""https://ccsf.edu/cityonline"">CityOnline</a> and is 17.5 weeks. For course details, students must check the<a href=""https://sites.google.com/view/jamesfredericks/"">instructor's website</a>. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1882","73876","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73876 (S32)","Support for Statistics","","Online Learning","","Does Not Meet","Does Not Meet [Online Learning (To Be Arranged)]","Page II, Ronald (@00264621) [Primary, 100%]","No Room Assigned","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Online","Yes","(None Assigned)","2","","","26","40","0","0","0","WI","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S32. Both sections (CRNs 73869 and 73876) MUST be added together.Course policies are the same for both courses. ","Exclude (E)","High School Exemption (CHSS) ","",""
,"1880","73874","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73874 (S51)","Support for Statistics","","Lecture","","TR 7:10pm-8pm","TR 7:10pm-8pm [Lecture (Class)]","Rebouh, Mousa (W00228633) [Primary, 100%]","HC 206","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","20","35","0","0","0","W","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S51. Both sections (CRNs 73867 and 73874) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
,"1883","73877","Fall 2025","202570","MATH","STAT"," 80S","STAT 80S","73877 (S61)","Support for Statistics","","Lecture","","R 11:10am-1pm","R 11:10am-1pm [Lecture (Class)]","Mohammadzadeh, Sonny (@00256571) [Primary, 100%]","ART 315 - General Classroom","Active","Full Term (8/15/25 to 12/19/25)","","","Day","Ocean","Yes","(None Assigned)","2","InsMa: No Course Materials","","37","40","0","0","0","W","","","","","","","","","","This is the co-requisite support class for STAT C1000 section S61. Both sections (CRNs 73870 and 73877) MUST be added together. Course policies are the same for both courses.","Exclude (E)","High School Exemption (CHSS) ","",""
